jurisdiccion,objeto_causa,circunscripcion,despacho_judicial,codigoResolucionDespacho,tipo_resolucion,cantidad_actuaciones,coordinates
Penal,Resistencia,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 2, Sría. 3",595665,Auto Interlocutorio,1,"(-22.5612, -55.7245)"
Penal,Resistencia,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 2, Sría. 3",595666,Providencia,1,"(-22.5612, -55.7245)"
Penal,Robo,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 2, Sría. 3",595667,Auto Interlocutorio,1,"(-22.5612, -55.7245)"
Penal,Tráfico de Drogas (Ley 1340),AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 2, Sría. 3",595668,Auto Interlocutorio,1,"(-22.5612, -55.7245)"
Penal,Tráfico de drogas. tráfico y delitos conexos,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 2, Sría. 3",595669,Auto Interlocutorio,1,"(-22.5612, -55.7245)"
Penal,Violación de la patria potestad,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 2, Sría. 3",595670,Auto Interlocutorio,1,"(-22.5612, -55.7245)"
Penal,Violencia Familiar,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 2, Sría. 3",595671,Auto Interlocutorio,4,"(-22.5612, -55.7245)"
Penal,Violencia Familiar,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 2, Sría. 3",595672,Providencia,2,"(-22.5612, -55.7245)"
Penal,Portación y Tenencia de Armas Ley 4036/10,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 2, Sría. 4",595673,Auto Interlocutorio,1,"(-22.5612, -55.7245)"
Penal,Portación y Tenencia de Armas Ley 4036/10,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 2, Sría. 4",595674,Providencia,2,"(-22.5612, -55.7245)"
Penal,Abuso sexual en niños - inducción,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 2, Sría. 4",595675,Providencia,1,"(-22.5612, -55.7245)"
Penal,Coacción Sexual,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 2, Sría. 4",595676,Auto Interlocutorio,3,"(-22.5612, -55.7245)"
Penal,Coacción Sexual,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 2, Sría. 4",595677,Providencia,2,"(-22.5612, -55.7245)"
Penal,Coacción Sexual grave,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 2, Sría. 4",595678,Providencia,2,"(-22.5612, -55.7245)"
Penal,Estafa,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 2, Sría. 4",595679,Auto Interlocutorio,1,"(-22.5612, -55.7245)"
Penal,Exposición a peligro del tránsito terrestre,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 2, Sría. 4",595680,Auto Interlocutorio,3,"(-22.5612, -55.7245)"
Penal,Exposición a peligro del tránsito terrestre,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 2, Sría. 4",595681,Providencia,14,"(-22.5612, -55.7245)"
Penal,Homicidio Doloso,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 2, Sría. 4",595682,Auto Interlocutorio,1,"(-22.5612, -55.7245)"
Penal,Homicidio Doloso,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 2, Sría. 4",595683,Providencia,2,"(-22.5612, -55.7245)"
Penal,Hurto,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 2, Sría. 4",595684,Providencia,2,"(-22.5612, -55.7245)"
Penal,Hurto Agravado,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 2, Sría. 4",595685,Providencia,1,"(-22.5612, -55.7245)"
Penal,Incumplimiento del deber legal alimentario,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 2, Sría. 4",595686,Auto Interlocutorio,3,"(-22.5612, -55.7245)"
Penal,Incumplimiento del deber legal alimentario,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 2, Sría. 4",595687,Providencia,1,"(-22.5612, -55.7245)"
Penal,Lesión Grave,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 2, Sría. 4",595688,Providencia,1,"(-22.5612, -55.7245)"
Penal,Omisión de auxilio,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 2, Sría. 4",595689,Providencia,1,"(-22.5612, -55.7245)"
Penal,Reducción,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 2, Sría. 4",595690,Providencia,3,"(-22.5612, -55.7245)"
Penal,Resistencia,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 2, Sría. 4",595691,Providencia,3,"(-22.5612, -55.7245)"
Penal,Robo agravado,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 2, Sría. 4",595692,Providencia,1,"(-22.5612, -55.7245)"
Penal,Tráfico de Drogas (Ley 1340),AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 2, Sría. 4",595693,Providencia,1,"(-22.5612, -55.7245)"
Penal,Violencia Familiar,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 2, Sría. 4",595694,Auto Interlocutorio,5,"(-22.5612, -55.7245)"
Penal,Violencia Familiar,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 2, Sría. 4",595695,Providencia,2,"(-22.5612, -55.7245)"
Penal,Portación y Tenencia de Armas Ley 4036/10,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 5",595696,Providencia,5,"(-22.5612, -55.7245)"
Penal,Abuso de documento de identidad,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 5",595697,Providencia,1,"(-22.5612, -55.7245)"
Penal,Abuso sexual en niños - inducción,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 5",595698,Providencia,1,"(-22.5612, -55.7245)"
Penal,Apropiación,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 5",595699,Providencia,1,"(-22.5612, -55.7245)"
Penal,Asociación criminal,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 5",595700,Providencia,1,"(-22.5612, -55.7245)"
Penal,Circulación de moneda no auténtica,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 5",595701,Providencia,1,"(-22.5612, -55.7245)"
Penal,Coacción Sexual,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 5",595702,Auto Interlocutorio,1,"(-22.5612, -55.7245)"
Penal,Coacción Sexual,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 5",595703,Providencia,1,"(-22.5612, -55.7245)"
Penal,Coacción Sexual Sexual,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 5",595704,Providencia,1,"(-22.5612, -55.7245)"
Penal,Delito contra el medio ambiente,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 5",595705,Providencia,2,"(-22.5612, -55.7245)"
Penal,Exposición a peligro del tránsito terrestre,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 5",595706,Auto Interlocutorio,1,"(-22.5612, -55.7245)"
Penal,Exposición a peligro del tránsito terrestre,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 5",595707,Providencia,22,"(-22.5612, -55.7245)"
Penal,Frustración de la persecución y ejecución penal,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 5",595708,Providencia,2,"(-22.5612, -55.7245)"
Penal,Homicidio,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 5",595709,Auto Interlocutorio,1,"(-22.5612, -55.7245)"
Penal,Homicidio Doloso,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 5",595710,Auto Interlocutorio,2,"(-22.5612, -55.7245)"
Penal,Homicidio Doloso,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 5",595711,Providencia,2,"(-22.5612, -55.7245)"
Penal,Hurto Agravado,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 5",595712,Auto Interlocutorio,2,"(-22.5612, -55.7245)"
Penal,Hurto Agravado,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 5",595713,Providencia,2,"(-22.5612, -55.7245)"
Penal,Incumplimiento del deber legal alimentario,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 5",595714,Providencia,6,"(-22.5612, -55.7245)"
Penal,Lesión Grave,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 5",595715,Auto Interlocutorio,1,"(-22.5612, -55.7245)"
Penal,Lesión Grave,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 5",595716,Providencia,1,"(-22.5612, -55.7245)"
Penal,Ley 1881/2002 que modifica Ley 1340,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 5",595717,Providencia,5,"(-22.5612, -55.7245)"
Penal,Maltrato a menores (menores de 16 años),AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 5",595718,Providencia,1,"(-22.5612, -55.7245)"
Penal,Manipulación de graficaciones técnicas,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 5",595719,Providencia,1,"(-22.5612, -55.7245)"
Penal,Obstrucción al resarcimiento por daños en accidentes de transito,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 5",595720,Auto Interlocutorio,1,"(-22.5612, -55.7245)"
Penal,Omisión de auxilio,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 5",595721,Auto Interlocutorio,1,"(-22.5612, -55.7245)"
Penal,Omisión de auxilio,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 5",595722,Providencia,1,"(-22.5612, -55.7245)"
Penal,Omisión de aviso de un hecho punible,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 5",595723,Providencia,1,"(-22.5612, -55.7245)"
Penal,Quebrantamiento del depósito,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 5",595724,Providencia,1,"(-22.5612, -55.7245)"
Penal,Reducción,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 5",595725,Auto Interlocutorio,1,"(-22.5612, -55.7245)"
Penal,Reducción,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 5",595726,Providencia,7,"(-22.5612, -55.7245)"
Penal,Resistencia,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 5",595727,Auto Interlocutorio,1,"(-22.5612, -55.7245)"
Penal,Resistencia,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 5",595728,Providencia,7,"(-22.5612, -55.7245)"
Penal,Robo,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 5",595729,Auto Interlocutorio,1,"(-22.5612, -55.7245)"
Penal,Robo,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 5",595730,Providencia,1,"(-22.5612, -55.7245)"
Penal,Robo agravado,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 5",595731,Auto Interlocutorio,1,"(-22.5612, -55.7245)"
Penal,Robo agravado,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 5",595732,Providencia,5,"(-22.5612, -55.7245)"
Penal,Tráfico de Drogas (Ley 1340),AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 5",595733,Providencia,5,"(-22.5612, -55.7245)"
Penal,"Tráfico de drogas. Tenencia, consumo y medidas de seguridad curativa",AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 5",595734,Providencia,1,"(-22.5612, -55.7245)"
Penal,Tráfico de drogas. tráfico y delitos conexos,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 5",595735,Providencia,1,"(-22.5612, -55.7245)"
Penal,Uso de documentos públicos de contenido falso,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 5",595736,Providencia,1,"(-22.5612, -55.7245)"
Penal,Violencia Familiar,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 5",595737,Auto Interlocutorio,5,"(-22.5612, -55.7245)"
Penal,Violencia Familiar,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 5",595738,Providencia,2,"(-22.5612, -55.7245)"
Penal,Abandono,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 6",595739,Auto Interlocutorio,1,"(-22.5612, -55.7245)"
Penal,Amenaza,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 6",595740,Auto Interlocutorio,1,"(-22.5612, -55.7245)"
Penal,Apropiación,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 6",595741,Providencia,1,"(-22.5612, -55.7245)"
Penal,Asociación criminal,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 6",595742,Providencia,1,"(-22.5612, -55.7245)"
Penal,Coacción Sexual,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 6",595743,Providencia,1,"(-22.5612, -55.7245)"
Penal,Coacción Sexual Sexual,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 6",595744,Providencia,1,"(-22.5612, -55.7245)"
Penal,Estafa,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 6",595745,Auto Interlocutorio,1,"(-22.5612, -55.7245)"
Penal,Estafa,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 6",595746,Providencia,3,"(-22.5612, -55.7245)"
Penal,Exposición a peligro del tránsito terrestre,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 6",595747,Auto Interlocutorio,6,"(-22.5612, -55.7245)"
Penal,Exposición a peligro del tránsito terrestre,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 6",595748,Providencia,11,"(-22.5612, -55.7245)"
Penal,Homicidio culposo,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 6",595749,Auto Interlocutorio,1,"(-22.5612, -55.7245)"
Penal,Homicidio Doloso,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 6",595750,Providencia,2,"(-22.5612, -55.7245)"
Penal,Hurto,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 6",595751,Auto Interlocutorio,1,"(-22.5612, -55.7245)"
Penal,Hurto Agravado,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 6",595752,Providencia,2,"(-22.5612, -55.7245)"
Penal,Incumplimiento del deber legal alimentario,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 6",595753,Auto Interlocutorio,3,"(-22.5612, -55.7245)"
Penal,Incumplimiento del deber legal alimentario,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 6",595754,Providencia,7,"(-22.5612, -55.7245)"
Penal,Lesión,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 6",595755,Auto Interlocutorio,1,"(-22.5612, -55.7245)"
Penal,Lesión Grave,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 6",595756,Providencia,1,"(-22.5612, -55.7245)"
Penal,Ley 1881/2002 que modifica Ley 1340,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 6",595757,Auto Interlocutorio,1,"(-22.5612, -55.7245)"
Penal,Producción de documentos no auténticos,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 6",595758,Providencia,1,"(-22.5612, -55.7245)"
Penal,Reducción,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 6",595759,Providencia,4,"(-22.5612, -55.7245)"
Penal,Resistencia,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 6",595760,Auto Interlocutorio,3,"(-22.5612, -55.7245)"
Penal,Resistencia,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 6",595761,Providencia,5,"(-22.5612, -55.7245)"
Penal,Robo,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 6",595762,Providencia,1,"(-22.5612, -55.7245)"
Penal,Robo agravado,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 6",595763,Providencia,3,"(-22.5612, -55.7245)"
Penal,Tráfico de Drogas (Ley 1340),AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 6",595764,Auto Interlocutorio,1,"(-22.5612, -55.7245)"
Penal,"Tráfico de drogas. Tenencia, consumo y medidas de seguridad curativa",AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 6",595765,Providencia,1,"(-22.5612, -55.7245)"
Penal,Violación - intimación,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 6",595766,Providencia,1,"(-22.5612, -55.7245)"
Penal,Violencia Familiar,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 6",595767,Auto Interlocutorio,2,"(-22.5612, -55.7245)"
Penal,Violencia Familiar,AMAMBAY,"JUZGADO PENAL DE GARANTIAS Nro. 3, Sría. 6",595768,Providencia,5,"(-22.5612, -55.7245)"
Penal,Exposición a peligro del tránsito terrestre,AMAMBAY,JUZGADO PENAL DE LA ADOLESCENCIA DEL 1º TURNO - SRIA. Nº 1,595770,Auto Interlocutorio,4,"(-22.5612, -55.7245)"
Penal,Exposición a peligro del tránsito terrestre,AMAMBAY,JUZGADO PENAL DE LA ADOLESCENCIA DEL 1º TURNO - SRIA. Nº 1,595771,Providencia,6,"(-22.5612, -55.7245)"
Penal,Homicidio Doloso,AMAMBAY,JUZGADO PENAL DE LA ADOLESCENCIA DEL 1º TURNO - SRIA. Nº 1,595772,Providencia,1,"(-22.5612, -55.7245)"
Penal,Ley 1881/2002 que modifica Ley 1340,AMAMBAY,JUZGADO PENAL DE LA ADOLESCENCIA DEL 1º TURNO - SRIA. Nº 1,595773,Providencia,1,"(-22.5612, -55.7245)"
Penal,Resistencia,AMAMBAY,JUZGADO PENAL DE LA ADOLESCENCIA DEL 1º TURNO - SRIA. Nº 1,595774,Auto Interlocutorio,1,"(-22.5612, -55.7245)"
Penal,Resistencia,AMAMBAY,JUZGADO PENAL DE LA ADOLESCENCIA DEL 1º TURNO - SRIA. Nº 1,595775,Providencia,1,"(-22.5612, -55.7245)"
Penal,Robo,AMAMBAY,JUZGADO PENAL DE LA ADOLESCENCIA DEL 1º TURNO - SRIA. Nº 1,595776,Auto Interlocutorio,1,"(-22.5612, -55.7245)"
Penal,Robo agravado,AMAMBAY,JUZGADO PENAL DE LA ADOLESCENCIA DEL 1º TURNO - SRIA. Nº 1,595777,Providencia,1,"(-22.5612, -55.7245)"
Penal,Exposición a peligro del tránsito terrestre,AMAMBAY,JUZGADO PENAL DE LA ADOLESCENCIA DEL 1º TURNO - SRIA. Nº 2,595778,Auto Interlocutorio,2,"(-22.5612, -55.7245)"
Penal,Exposición a peligro del tránsito terrestre,AMAMBAY,JUZGADO PENAL DE LA ADOLESCENCIA DEL 1º TURNO - SRIA. Nº 2,595779,Providencia,2,"(-22.5612, -55.7245)"
Penal,Homicidio Doloso,AMAMBAY,JUZGADO PENAL DE LA ADOLESCENCIA DEL 1º TURNO - SRIA. Nº 2,595780,Auto Interlocutorio,2,"(-22.5612, -55.7245)"
Penal,Hurto,AMAMBAY,JUZGADO PENAL DE LA ADOLESCENCIA DEL 1º TURNO - SRIA. Nº 2,595781,Auto Interlocutorio,3,"(-22.5612, -55.7245)"
Penal,Hurto Agravado,AMAMBAY,JUZGADO PENAL DE LA ADOLESCENCIA DEL 1º TURNO - SRIA. Nº 2,595782,Auto Interlocutorio,1,"(-22.5612, -55.7245)"
Penal,Reducción,AMAMBAY,JUZGADO PENAL DE LA ADOLESCENCIA DEL 1º TURNO - SRIA. Nº 2,595783,Auto Interlocutorio,2,"(-22.5612, -55.7245)"
Penal,Resistencia,AMAMBAY,JUZGADO PENAL DE LA ADOLESCENCIA DEL 1º TURNO - SRIA. Nº 2,595784,Auto Interlocutorio,1,"(-22.5612, -55.7245)"
Penal,Robo agravado,AMAMBAY,JUZGADO PENAL DE LA ADOLESCENCIA DEL 1º TURNO - SRIA. Nº 2,595785,Auto Interlocutorio,1,"(-22.5612, -55.7245)"
Penal,"Violación de Ley 1910/2002 sobre armas de fuego, munisiones y explosivos",AMAMBAY,JUZGADO PENAL DE LA ADOLESCENCIA DEL 1º TURNO - SRIA. Nº 2,595786,Auto Interlocutorio,1,"(-22.5612, -55.7245)"
Penal,Violencia Familiar,AMAMBAY,JUZGADO PENAL DE LA ADOLESCENCIA DEL 1º TURNO - SRIA. Nº 2,595787,Providencia,1,"(-22.5612, -55.7245)"
Penal,Exposición a peligro del tránsito terrestre,AMAMBAY,JUZGADO PENAL DE LA ADOLESCENCIA DEL 2º TURNO - SRIA. Nº 3,595788,Providencia,4,"(-22.5612, -55.7245)"
Penal,Resistencia,AMAMBAY,JUZGADO PENAL DE LA ADOLESCENCIA DEL 2º TURNO - SRIA. Nº 3,595789,Providencia,2,"(-22.5612, -55.7245)"
Penal,Violación del deber de cuidado o educación,AMAMBAY,JUZGADO PENAL DE LA ADOLESCENCIA DEL 2º TURNO - SRIA. Nº 3,595790,Auto Interlocutorio,1,"(-22.5612, -55.7245)"
Penal,Violencia Familiar,AMAMBAY,JUZGADO PENAL DE LA ADOLESCENCIA DEL 2º TURNO - SRIA. Nº 3,595791,Auto Interlocutorio,2,"(-22.5612, -55.7245)"
Penal,Violencia Familiar,AMAMBAY,JUZGADO PENAL DE LA ADOLESCENCIA DEL 2º TURNO - SRIA. Nº 3,595792,Providencia,2,"(-22.5612, -55.7245)"
Penal,Hurto,AMAMBAY,JUZGADO PENAL DE LA ADOLESCENCIA DEL 2º TURNO - SRIA. Nº 4,595793,Providencia,1,"(-22.5612, -55.7245)"
Penal,Hurto Agravado,AMAMBAY,JUZGADO PENAL DE LA ADOLESCENCIA DEL 2º TURNO - SRIA. Nº 4,595794,Auto Interlocutorio,1,"(-22.5612, -55.7245)"
Penal,Violencia Familiar,AMAMBAY,JUZGADO PENAL DE LA ADOLESCENCIA DEL 2º TURNO - SRIA. Nº 4,595795,Auto Interlocutorio,1,"(-22.5612, -55.7245)"
Penal,Abuso sexual en personas indefensas,AMAMBAY,JUZGADO PENAL DE LIQUIDACION Y SENTENCIA Nº 2,595796,Sentencia Definitiva,1,"(-22.5612, -55.7245)"
Penal,Abuso sexual en niños - inducción,AMAMBAY,TRIBUNAL DE SENTENCIA,595797,Auto Interlocutorio,1,"(-22.5612, -55.7245)"
Penal,Abuso sexual en niños - inducción,AMAMBAY,TRIBUNAL DE SENTENCIA,595798,Sentencia Definitiva,2,"(-22.5612, -55.7245)"
Penal,Abuso sexual en personas indefensas,AMAMBAY,TRIBUNAL DE SENTENCIA,595799,Auto Interlocutorio,1,"(-22.5612, -55.7245)"
Penal,Coacción Sexual grave,AMAMBAY,TRIBUNAL DE SENTENCIA,595800,Auto Interlocutorio,1,"(-22.5612, -55.7245)"
Penal,Coacción Sexual Sexual,AMAMBAY,TRIBUNAL DE SENTENCIA,595801,Auto Interlocutorio,2,"(-22.5612, -55.7245)"
Penal,Coacción Sexual Sexual,AMAMBAY,TRIBUNAL DE SENTENCIA,595802,Sentencia Definitiva,1,"(-22.5612, -55.7245)"
Penal,Exposición a peligro del tránsito terrestre,AMAMBAY,TRIBUNAL DE SENTENCIA,595803,Auto Interlocutorio,1,"(-22.5612, -55.7245)"
Penal,Homicidio Doloso,AMAMBAY,TRIBUNAL DE SENTENCIA,595804,Auto Interlocutorio,1,"(-22.5612, -55.7245)"
Penal,Homicidio Doloso,AMAMBAY,TRIBUNAL DE SENTENCIA,595805,Sentencia Definitiva,3,"(-22.5612, -55.7245)"
Penal,Hurto Agravado,AMAMBAY,TRIBUNAL DE SENTENCIA,595806,Auto Interlocutorio,3,"(-22.5612, -55.7245)"
Penal,Incumplimiento del deber legal alimentario,AMAMBAY,TRIBUNAL DE SENTENCIA,595807,Auto Interlocutorio,1,"(-22.5612, -55.7245)"
Penal,Lesión Grave,AMAMBAY,TRIBUNAL DE SENTENCIA,595808,Auto Interlocutorio,1,"(-22.5612, -55.7245)"
Penal,Ley 1881/2002 que modifica Ley 1340,AMAMBAY,TRIBUNAL DE SENTENCIA,595809,Sentencia Definitiva,3,"(-22.5612, -55.7245)"
Penal,Reducción,AMAMBAY,TRIBUNAL DE SENTENCIA,595810,Auto Interlocutorio,2,"(-22.5612, -55.7245)"
Penal,Reducción,AMAMBAY,TRIBUNAL DE SENTENCIA,595811,Sentencia Definitiva,1,"(-22.5612, -55.7245)"
Penal,Robo agravado,AMAMBAY,TRIBUNAL DE SENTENCIA,595812,Auto Interlocutorio,2,"(-22.5612, -55.7245)"
Penal,Robo agravado,AMAMBAY,TRIBUNAL DE SENTENCIA,595813,Sentencia Definitiva,1,"(-22.5612, -55.7245)"
Penal,Robo con resultado de muerte o lesión grave,AMAMBAY,TRIBUNAL DE SENTENCIA,595814,Sentencia Definitiva,1,"(-22.5612, -55.7245)"
Penal,Tráfico de Drogas (Ley 1340),AMAMBAY,TRIBUNAL DE SENTENCIA,595815,Auto Interlocutorio,1,"(-22.5612, -55.7245)"
Penal,Tráfico de Drogas (Ley 1340),AMAMBAY,TRIBUNAL DE SENTENCIA,595816,Sentencia Definitiva,5,"(-22.5612, -55.7245)"
Penal,"Tráfico de drogas. Siembra, cultivo, cosecha de sustancias peligrosas o drogas",AMAMBAY,TRIBUNAL DE SENTENCIA,595817,Sentencia Definitiva,1,"(-22.5612, -55.7245)"
Penal,"Tráfico de drogas. Tenencia, consumo y medidas de seguridad curativa",AMAMBAY,TRIBUNAL DE SENTENCIA,595818,Sentencia Definitiva,1,"(-22.5612, -55.7245)"
Penal,Violencia Familiar,AMAMBAY,TRIBUNAL DE SENTENCIA,595819,Auto Interlocutorio,1,"(-22.5612, -55.7245)"
Penal,Violencia Familiar,AMAMBAY,TRIBUNAL DE SENTENCIA,595820,Sentencia Definitiva,2,"(-22.5612, -55.7245)"
Penal,Apropiación,CAAGUAZU,JUZGADO PENAL DE GARANTÍAS 1º TURNO Sec. 1 - CORONEL OVIEDO,596389,Auto Interlocutorio,1,"(-25.4508, -56.019)"
Penal,Coacción Sexual grave,CAAGUAZU,JUZGADO PENAL DE GARANTÍAS 1º TURNO Sec. 1 - CORONEL OVIEDO,596390,Providencia,1,"(-25.4508, -56.019)"
Penal,Estafa,CAAGUAZU,JUZGADO PENAL DE GARANTÍAS 1º TURNO Sec. 1 - CORONEL OVIEDO,596391,Providencia,1,"(-25.4508, -56.019)"
Penal,Exposición a peligro del tránsito terrestre,CAAGUAZU,JUZGADO PENAL DE GARANTÍAS 1º TURNO Sec. 1 - CORONEL OVIEDO,596392,Auto Interlocutorio,1,"(-25.4508, -56.019)"
Penal,Incumplimiento del deber legal alimentario,CAAGUAZU,JUZGADO PENAL DE GARANTÍAS 1º TURNO Sec. 1 - CORONEL OVIEDO,596393,Auto Interlocutorio,1,"(-25.4508, -56.019)"
